Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Villager Equippable,Catalog,Filename,Internal ID,Unique Entry ID
pacifier,Baby purple,No,560,140,Pink,Pink,1x1,Able Sisters,All Year,No,1.0.0,Cute,comfy,No,For sale,AccessoryMouthPacifier0,2298,bK8fXPaAy9f3Nqx9Q
pacifier,Baby mint,No,560,140,Light blue,Light blue,1x1,Able Sisters,All Year,No,1.0.0,Cute,comfy,No,For sale,AccessoryMouthPacifier1,11013,KMB2YJMHNzESo6Hws
pacifier,Baby yellow,No,560,140,Yellow,Yellow,1x1,Able Sisters,All Year,No,1.0.0,Cute,comfy,No,For sale,AccessoryMouthPacifier2,11014,iH9JsLkZTan5CQgTt
pacifier,Baby green,No,560,140,Green,Green,1x1,Able Sisters,All Year,No,1.0.0,Cute,comfy,No,For sale,AccessoryMouthPacifier3,11015,XRyQwLEtt9RwgvtST
pacifier,Baby pink,No,560,140,Red,Red,1x1,Able Sisters,All Year,No,1.0.0,Cute,comfy,No,For sale,AccessoryMouthPacifier4,11016,iAyukzDt8Kutfpmab
pacifier,Baby gray,No,560,140,Gray,Gray,1x1,Able Sisters,All Year,No,1.0.0,Cute,comfy,No,For sale,AccessoryMouthPacifier5,11017,aWcYia7rWZ8nhXg37
pacifier,Baby blue,No,560,140,Purple,Purple,1x1,Able Sisters,All Year,No,1.0.0,Cute,comfy,No,For sale,AccessoryMouthPacifier6,11018,ScuP52AjZHPkhCuGP
pacifier,Baby orange,No,560,140,Orange,Orange,1x1,Able Sisters,All Year,No,1.0.0,Cute,comfy,No,For sale,AccessoryMouthPacifier7,11019,WZgrieHNMrjuw9Tah
pig nose,Pink,No,560,140,Pink,Pink,1x1,Able Sisters,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,No,For sale,AccessoryMouthPigPink,4647,H2JSW7YDoTdLr6GTK
pilot shades,Black,No,1300,325,Black,Brown,1x1,Able Sisters,All Year,No,1.0.0,Cool,sporty; work,Yes,For sale,AccessoryGlassPilot0,4459,wuyb75e6fkA5976yx
pilot shades,Gold,No,1300,325,Yellow,Black,1x1,Able Sisters,All Year,Yes,1.0.0,Cool,sporty; work,Yes,For sale,AccessoryGlassPilot1,11214,nBHTPo8pt7eRL47PT
pixel shades,Red,No,1320,330,Red,Black,1x1,Able Sisters,All Year,Yes,1.0.0,Cool,party; vacation,Yes,For sale,AccessoryGlassDot0,4646,Tp2dC3Dk4chwa4ebr
pixel shades,Green,No,1320,330,Green,Black,1x1,Able Sisters,All Year,No,1.0.0,Cool,party; vacation,Yes,For sale,AccessoryGlassDot1,11223,6tFnu3DhC5HQvqmZ5
pixel shades,Blue,No,1320,330,Blue,Black,1x1,Able Sisters,All Year,Yes,1.0.0,Cool,party; vacation,Yes,For sale,AccessoryGlassDot2,11224,SbAGGe9yg4EXAw35b
pixel shades,Black,No,1320,330,Black,Black,1x1,Able Sisters,All Year,No,1.0.0,Cool,party; vacation,Yes,For sale,AccessoryGlassDot3,11225,GY4PDqrCZdcPWb4Ep
pleather mask,Black,No,770,192,Black,Gray,1x1,Able Sisters,All Year,Yes,1.0.0,Cool,goth,No,For sale,AccessoryMouthLeatherBlack,6040,aN6Wsxguggh39oBiF
post-op patch,White,No,490,122,White,White,1x1,Able Sisters,All Year,No,1.0.0,Simple,goth,Yes,For sale,AccessoryGlassEyepatchWhite,4452,8Qgoizxz547DtMNd7
privacy mask,Black,No,560,140,Black,Black,1x1,Able Sisters,All Year,Yes,1.0.0,Cool,everyday; goth; comfy,No,For sale,AccessoryMouthCrowBlack,4671,4GDJFfMNHhsaXXrAN
reflector,Gray,No,560,140,Gray,Black,1x1,Able Sisters,All Year,No,1.0.0,Cool,work,Yes,For sale,AccessoryGlassMirrorGray,6039,J4EgETRkyeSESkRB7
retro shades,Yellow,No,1560,390,White,Orange,1x1,Able Sisters,All Year,No,1.0.0,Elegant,everyday; party; vacation,Yes,For sale,AccessoryGlassRetro0,4456,SFFhXhR5sYQzJwXWj
retro shades,Green,No,1560,390,Green,Green,1x1,Able Sisters,All Year,No,1.0.0,Elegant,everyday; party; vacation,Yes,For sale,AccessoryGlassRetro1,11209,zYw3PhLHsw2KZ7TBK
retro shades,Red,No,1560,390,Pink,Red,1x1,Able Sisters,All Year,Yes,1.0.0,Elegant,everyday; party; vacation,Yes,For sale,AccessoryGlassRetro2,11210,zg6uY6WZNQcopNq67
retro shades,Purple,No,1560,390,Pink,Purple,1x1,Able Sisters,All Year,No,1.0.0,Elegant,everyday; party; vacation,Yes,For sale,AccessoryGlassRetro3,11211,QqEG7ktLKMaXweFzg
retro shades,Blue,No,1560,390,Light blue,Green,1x1,Able Sisters,All Year,No,1.0.0,Elegant,everyday; party; vacation,Yes,For sale,AccessoryGlassRetro4,11212,cJCaAmMdqrHG8uDLH
retro shades,Gray,No,1560,390,Gray,Black,1x1,Able Sisters,All Year,No,1.0.0,Elegant,everyday; party; vacation,Yes,For sale,AccessoryGlassRetro5,11213,6oqHAyihAjKRfH72Z
rhinestone shades,Red,No,1040,260,Red,Red,1x1,Able Sisters,All Year,No,1.0.0,Gorgeous,party; theatrical; vacation,Yes,For sale,AccessoryGlassRhinestone0,4683,BJFhJqt9KuaWGaWuM
rhinestone shades,Ochre,No,1040,260,Brown,Black,1x1,Able Sisters,All Year,No,1.0.0,Gorgeous,party; theatrical; vacation,Yes,For sale,AccessoryGlassRhinestone1,11226,iwtSmya59DpyGFB97
rhinestone shades,Purple,No,1040,260,Purple,Black,1x1,Able Sisters,All Year,No,1.0.0,Gorgeous,party; theatrical; vacation,Yes,For sale,AccessoryGlassRhinestone2,11227,qy2BWYZvJedPJ69yX
rimmed glasses,Black,No,630,157,Black,Black,1x1,Able Sisters,All Year,Yes,1.0.0,Elegant,everyday; formal; work,Yes,For sale,AccessoryGlassCircle0,4235,DyPvwyWQK47TL4tjW
rimmed glasses,Gold,No,630,157,Yellow,Yellow,1x1,Able Sisters,All Year,No,1.0.0,Elegant,everyday; formal; work,Yes,For sale,AccessoryGlassCircle1,11184,xqu5YAX6AmrXR4Qmd
rimmed glasses,Gray,No,630,157,Gray,Gray,1x1,Able Sisters,All Year,No,1.0.0,Elegant,everyday; formal; work,Yes,For sale,AccessoryGlassCircle2,11185,jA7gAHyzXHk8qBRuq
rimmed glasses,Brown,No,630,157,Brown,Brown,1x1,Able Sisters,All Year,Yes,1.0.0,Elegant,everyday; formal; work,Yes,For sale,AccessoryGlassCircle3,11186,RpfNwdBEPoqgF5pkh
rimmed glasses,Purple,No,630,157,Purple,Purple,1x1,Able Sisters,All Year,Yes,1.0.0,Elegant,everyday; formal; work,Yes,For sale,AccessoryGlassCircle4,11187,fjKzCMBMhcJNEjsTv
round shades,Black,No,1560,390,Black,Black,1x1,Able Sisters,All Year,Yes,1.0.0,Cool,everyday; party; vacation,Yes,For sale,AccessoryGlassBoston0,4241,SdqiPF4Fzw8HrPY4k
round shades,Green,No,1560,390,Green,Black,1x1,Able Sisters,All Year,Yes,1.0.0,Cool,everyday; party; vacation,Yes,For sale,AccessoryGlassBoston1,11196,Mf9c5DHdko9uWo2Hu
round shades,Blue,No,1560,390,Blue,Black,1x1,Able Sisters,All Year,No,1.0.0,Cool,everyday; party; vacation,Yes,For sale,AccessoryGlassBoston2,11197,hyhWF8rW2Y2AkXGTj
round shades,Yellow,No,1560,390,Yellow,Black,1x1,Able Sisters,All Year,No,1.0.0,Cool,everyday; party; vacation,Yes,For sale,AccessoryGlassBoston3,11198,BE37D4h9xHkhRwgmH
round shades,Pink,No,1560,390,Pink,Black,1x1,Able Sisters,All Year,No,1.0.0,Cool,everyday; party; vacation,Yes,For sale,AccessoryGlassBoston4,11199,KFNjnL6rqYckLECFB
round shades,Red,No,1560,390,Red,Black,1x1,Able Sisters,All Year,Yes,1.0.0,Cool,everyday; party; vacation,Yes,For sale,AccessoryGlassBoston5,11200,Z9bJ6cYkY6hC4mL4o
round shades,White,No,1560,390,White,Black,1x1,Able Sisters,All Year,No,1.0.0,Cool,everyday; party; vacation,Yes,For sale,AccessoryGlassBoston6,11201,z8KywWDutyXSsgXoy
round shades,Purple,No,1560,390,Purple,Black,1x1,Able Sisters,All Year,No,1.0.0,Cool,everyday; party; vacation,Yes,For sale,AccessoryGlassBoston7,11202,fy6sue9jdYtpwh4Aq
round tinted shades,Brown,No,880,220,Orange,Brown,1x1,Able Sisters,All Year,Yes,1.0.0,Simple,everyday; formal,Yes,For sale,AccessoryGlassRound0,4607,GdrT6sBLFECRG8LyN
round tinted shades,Light brown,No,880,220,Orange,Brown,1x1,Able Sisters,All Year,No,1.0.0,Simple,everyday; formal,Yes,For sale,AccessoryGlassRound1,11220,KqtiBXYfKejymQ4Wg
round tinted shades,Dark brown,No,880,220,Brown,Brown,1x1,Able Sisters,All Year,Yes,1.0.0,Simple,everyday; formal,Yes,For sale,AccessoryGlassRound2,11221,tfuBgNyNNSXc3o4Q2
round tinted shades,Green,No,880,220,Green,Brown,1x1,Able Sisters,All Year,No,1.0.0,Simple,everyday; formal,Yes,For sale,AccessoryGlassRound3,11222,CeX6fKZRL2XFK7jnW
rounded beard,Black,No,980,245,Colorful,Colorful,1x1,Able Sisters,All Year,No,1.0.0,Cool,everyday; comfy; theatrical,No,For sale,AccessoryMouthBeardRoundBlack,4679,As4RR5kDBbDWqHP69
shattered glasses,Black,No,NFS,10,Black,Light blue,1x1,Recycle bin,All Year,No,1.0.0,Simple,goth,Yes,Not for sale,AccessoryGlassCrackBlack,4337,9nxh9LSDKZoYjygJg
ski goggles,White,No,980,245,Orange,White,1x1,Able Sisters,Winter,Yes,1.0.0,Active,outdoorsy; sporty,Yes,For sale,AccessoryGlassGogglesski0,4453,GWhWLPt3sExfeAG2c
ski goggles,Yellow,No,980,245,Pink,Yellow,1x1,Able Sisters,Winter,No,1.0.0,Active,outdoorsy; sporty,Yes,For sale,AccessoryGlassGogglesski1,11479,NwNqq5g2iw4DeMsBY
ski goggles,Purple,No,980,245,Green,Blue,1x1,Able Sisters,Winter,No,1.0.0,Active,outdoorsy; sporty,Yes,For sale,AccessoryGlassGogglesski2,11480,4umKSoR2BWtW6JyFK
ski goggles,Pink,No,980,245,Purple,Pink,1x1,Able Sisters,Winter,No,1.0.0,Active,outdoorsy; sporty,Yes,For sale,AccessoryGlassGogglesski3,11481,RBByDZoTeK5b6jvXn
ski goggles,Green,No,980,245,Blue,Green,1x1,Able Sisters,Winter,No,1.0.0,Active,outdoorsy; sporty,Yes,For sale,AccessoryGlassGogglesski4,11482,SydPBHGEnpRAKuCfq
ski goggles,Orange,No,980,245,Light blue,Orange,1x1,Able Sisters,Winter,No,1.0.0,Active,outdoorsy; sporty,Yes,For sale,AccessoryGlassGogglesski5,11483,vSksuA8nCN72Tq3ji
sporty shades,Black,No,1300,325,Black,Orange,1x1,Able Sisters,All Year,No,1.0.0,Active,outdoorsy; sporty,Yes,For sale,AccessoryGlassSports0,4458,QkHqffg8X4eTL6PXX
sporty shades,White,No,1300,325,White,Orange,1x1,Able Sisters,All Year,No,1.0.0,Active,outdoorsy; sporty,Yes,For sale,AccessoryGlassSports1,11489,CA5YASgCBpgL2PSpX
sporty shades,Pink,No,1300,325,Pink,Pink,1x1,Able Sisters,All Year,No,1.0.0,Active,outdoorsy; sporty,Yes,For sale,AccessoryGlassSports2,11490,GgdcckY8p5Rg5NyTY
sporty shades,Lime,No,1300,325,Green,Light blue,1x1,Able Sisters,All Year,No,1.0.0,Active,outdoorsy; sporty,Yes,For sale,AccessoryGlassSports3,11491,uwEjreWEdYSbuxXE9
sporty shades,Light blue,No,1300,325,Light blue,Blue,1x1,Able Sisters,All Year,No,1.0.0,Active,outdoorsy; sporty,Yes,For sale,AccessoryGlassSports4,11492,THB8TWPykhsELXErr
square glasses,Brown,No,880,220,Brown,Brown,1x1,Able Sisters,All Year,Yes,1.0.0,Simple,everyday; formal; work,Yes,For sale,AccessoryGlassSquare0,4236,rAzkKijSEqXzoAZKY
square glasses,Black,No,880,220,Black,Black,1x1,Able Sisters,All Year,Yes,1.0.0,Simple,everyday; formal; work,Yes,For sale,AccessoryGlassSquare1,11066,LhvFWS5ADiDiPJwai
square glasses,Gray,No,880,220,Gray,Gray,1x1,Able Sisters,All Year,No,1.0.0,Simple,everyday; formal; work,Yes,For sale,AccessoryGlassSquare2,11067,QxFwFytYcWo5acGtW
square glasses,Blue,No,880,220,Blue,Blue,1x1,Able Sisters,All Year,Yes,1.0.0,Simple,everyday; formal; work,Yes,For sale,AccessoryGlassSquare3,11068,CvziuqadDpoQgGK4C
stache & glasses,Black,No,770,192,Black,Orange,1x1,Able Sisters,All Year,No,1.0.0,Cute,party; theatrical,Yes,For sale,AccessoryGlassmouthBeard0,4501,s7hDzZ3ajPpK9fnEW
stache & glasses,Red,No,770,192,Red,Black,1x1,Able Sisters,All Year,No,1.0.0,Cute,party; theatrical,Yes,For sale,AccessoryGlassmouthBeard1,11007,M8owND8DnAEKA9nuX
star shades,Yellow,No,880,220,Yellow,Black,1x1,Able Sisters,All Year,No,1.0.0,Cute,party; vacation,Yes,For sale,AccessoryGlassStar0,4240,y4n8SisxyS7dGRWL7
star shades,Pink,No,880,220,Pink,Black,1x1,Able Sisters,All Year,No,1.0.0,Cute,party; vacation,Yes,For sale,AccessoryGlassStar1,11192,PCZAYraP9kdaqnZy7
star shades,Blue,No,880,220,Light blue,Black,1x1,Able Sisters,All Year,Yes,1.0.0,Cute,party; vacation,Yes,For sale,AccessoryGlassStar2,11193,h4zk6rrWiX94jefGH
star shades,Purple,No,880,220,Purple,Black,1x1,Able Sisters,All Year,No,1.0.0,Cute,party; vacation,Yes,For sale,AccessoryGlassStar3,11194,GiBvxa93RwTN46zhE
star shades,Green,No,880,220,Green,Black,1x1,Able Sisters,All Year,No,1.0.0,Cute,party; vacation,Yes,For sale,AccessoryGlassStar4,11195,PaF6nho2LRBu5x7Pi
steampunk glasses,Green,No,1300,325,Brown,Green,1x1,Able Sisters,All Year,No,1.0.0,Gorgeous,fairy tale; theatrical,Yes,For sale,AccessoryGlassSteampunk0,4685,uANDLz5EDWphoM3Lc
steampunk glasses,Purple,No,1300,325,Brown,Purple,1x1,Able Sisters,All Year,No,1.0.0,Gorgeous,fairy tale; theatrical,Yes,For sale,AccessoryGlassSteampunk1,11505,Rhhrv89PGEMbdbdPt
sticky rice,White,No,490,122,White,White,1x1,Able Sisters,All Year,No,1.0.0,Simple,comfy,No,For sale,AccessoryMouthRice,4652,isnXDFfGkHKKB8bMP
superhero mask,Black,No,1040,260,Black,Black,1x1,Able Sisters,All Year,No,1.0.0,Cool,fairy tale; theatrical; work,Yes,For sale,AccessoryGlassHeromaskBlack,4684,fK2Xz8nxAebSkWNdE
tiny shades,Gold,No,1100,275,Yellow,Black,1x1,Able Sisters,All Year,Yes,1.0.0,Cool,fairy tale; formal,Yes,For sale,AccessoryGlassMini0,4461,DnZtrKfwj3MAy6PZc
tiny shades,Black,No,1100,275,Black,Black,1x1,Able Sisters,All Year,No,1.0.0,Cool,fairy tale; formal,Yes,For sale,AccessoryGlassMini1,11215,tCxZoqcR8egLcu4oh
tiny shades,Berry red,No,1100,275,Red,Black,1x1,Able Sisters,All Year,No,1.0.0,Cool,fairy tale; formal,Yes,For sale,AccessoryGlassMini2,11216,8YkgkHp2z5tycST3j
tortoise specs,Brown,No,1040,260,Brown,Orange,1x1,Able Sisters,All Year,Yes,1.0.0,Simple,everyday; formal,Yes,For sale,AccessoryGlassTortoiseshell0,4460,kqomsYL33TB7zaNtY
tortoise specs,Beige,No,1040,260,Orange,Beige,1x1,Able Sisters,All Year,No,1.0.0,Simple,everyday; formal,Yes,For sale,AccessoryGlassTortoiseshell1,11079,jewJFqgFQTHKyAKTz
tortoise specs,Black,No,1040,260,Black,Beige,1x1,Able Sisters,All Year,Yes,1.0.0,Simple,everyday; formal,Yes,For sale,AccessoryGlassTortoiseshell2,11080,fEshNAFDwcyo9v2fX
triangle shades,Red,No,880,220,Red,Purple,1x1,Able Sisters,All Year,No,1.0.0,Cute,party; vacation,Yes,For sale,AccessoryGlassTriangle0,4242,cw8m5tS85qMGGnpy9
triangle shades,Orange,No,880,220,Orange,Purple,1x1,Able Sisters,All Year,No,1.0.0,Cute,party; vacation,Yes,For sale,AccessoryGlassTriangle1,11203,cR58LxuFK4Kcxh7fc
triangle shades,Blue,No,880,220,Light blue,Purple,1x1,Able Sisters,All Year,No,1.0.0,Cute,party; vacation,Yes,For sale,AccessoryGlassTriangle2,11204,xSM4vD2KSok5cjo6p
triangle shades,Purple,No,880,220,Purple,Purple,1x1,Able Sisters,All Year,No,1.0.0,Cute,party; vacation,Yes,For sale,AccessoryGlassTriangle3,11205,vAuSuBJcAfyMR6wk7
triangle shades,Green,No,880,220,Green,Purple,1x1,Able Sisters,All Year,No,1.0.0,Cute,party; vacation,Yes,For sale,AccessoryGlassTriangle4,11206,4edkdodmNhmpkSCBo
triangle shades,White,No,880,220,White,Purple,1x1,Able Sisters,All Year,No,1.0.0,Cute,party; vacation,Yes,For sale,AccessoryGlassTriangle5,11207,QpAQQTRoBmcjNBeEK
triangle shades,Black,No,880,220,Black,Purple,1x1,Able Sisters,All Year,No,1.0.0,Cute,party; vacation,Yes,For sale,AccessoryGlassTriangle6,11208,vGHab8KFNDFRgW5h6
wooden-frame glasses,Brown,No,1560,390,Brown,Gray,1x1,Able Sisters,All Year,Yes,1.0.0,Simple,everyday; formal; work,Yes,For sale,AccessoryGlassWood0,4669,dbnqry4vZBvK6LrS2
wooden-frame glasses,Dark brown,No,1560,390,Brown,Yellow,1x1,Able Sisters,All Year,Yes,1.0.0,Simple,everyday; formal; work,Yes,For sale,AccessoryGlassWood1,11093,2MufTC9TPErbryyKS
acid-washed jeans,Blue,No,1320,330,Blue,Blue,1x1,Able Sisters,All Year,Yes,1.0.0,Simple,everyday; outdoorsy,No,For sale,BottomsTexPantsNormalChemical0,5286,QaecPktemD3XuFdwy
acid-washed jeans,Black,No,1320,330,Black,Black,1x1,Able Sisters,All Year,No,1.0.0,Simple,everyday; outdoorsy,No,For sale,BottomsTexPantsNormalChemical1,11385,a7HNjgRFkCznkDLLH
animal-stripes skirt,Tiger,No,1100,275,Yellow,Black,1x1,Able Sisters,All Year,No,1.0.0,Cool,everyday,No,For sale,BottomsTexSkirtBoxStripe0,9842,qmtHwBmtJDvtNntTs
animal-stripes skirt,Zebra,No,1100,275,Gray,Black,1x1,Able Sisters,All Year,No,1.0.0,Cool,everyday,No,For sale,BottomsTexSkirtBoxStripe1,12067,4mDRmSG3scfXh3oon
apron skirt,Purple,No,700,175,White,Purple,1x1,Able Sisters,All Year,No,1.0.0,Simple,work,No,For sale,BottomsTexSkirtBoxApron0,5710,MtsvEMQ9Z9damsycd
apron skirt,Blue,No,700,175,White,Light blue,1x1,Able Sisters,All Year,No,1.0.0,Simple,work,No,For sale,BottomsTexSkirtBoxApron1,8921,cfzi35RpY8onR3hra
apron skirt,Beige,No,700,175,White,Beige,1x1,Able Sisters,All Year,No,1.0.0,Simple,work,No,For sale,BottomsTexSkirtBoxApron2,8922,AmWS5iMbatqDr2eLs
athletic pants,Red,No,880,220,Red,White,1x1,Able Sisters,All Year,No,1.0.0,Active,outdoorsy; comfy; sporty,No,For sale,BottomsTexPantsNormalJersey0,3311,iL9vd8DerEEJDJQbA
athletic pants,Green,No,880,220,Green,White,1x1,Able Sisters,All Year,No,1.0.0,Active,outdoorsy; comfy; sporty,No,For sale,BottomsTexPantsNormalJersey1,11295,Ygp8L2zeem8ECZroK
athletic pants,Black,No,880,220,Black,White,1x1,Able Sisters,All Year,No,1.0.0,Active,outdoorsy; comfy; sporty,No,For sale,BottomsTexPantsNormalJersey2,11296,8NcTmEpkckocYvTf2
athletic pants,Blue,No,880,220,Blue,White,1x1,Able Sisters,All Year,No,1.0.0,Active,outdoorsy; comfy; sporty,No,For sale,BottomsTexPantsNormalJersey3,11297,R6apb74ivZCDbvEvi
athletic pants,Berry red,No,880,220,Red,White,1x1,Able Sisters,All Year,No,1.0.0,Active,outdoorsy; comfy; sporty,No,For sale,BottomsTexPantsNormalJersey4,11298,HSgcZgAkXCBroWboG
athletic pants,Navy blue,No,880,220,Blue,White,1x1,Able Sisters,All Year,No,1.0.0,Active,outdoorsy; comfy; sporty,No,For sale,BottomsTexPantsNormalJersey5,11299,zauG7p57gDAPSqPH4
athletic shorts,Red,No,560,140,Red,White,1x1,Able Sisters,All Year,No,1.0.0,Active,outdoorsy; comfy; sporty,No,For sale,BottomsTexPantsHalfJersey0,4518,Pz4KvZgNanynj88ut
athletic shorts,Green,No,560,140,Green,White,1x1,Able Sisters,All Year,No,1.0.0,Active,outdoorsy; comfy; sporty,No,For sale,BottomsTexPantsHalfJersey1,11905,Cgi5fvfgm5YEdCpNu
athletic shorts,Black,No,560,140,Black,White,1x1,Able Sisters,All Year,Yes,1.0.0,Active,outdoorsy; comfy; sporty,No,For sale,BottomsTexPantsHalfJersey2,11906,XZyRpyaiPbfw5nwTD
athletic shorts,Blue,No,560,140,Blue,White,1x1,Able Sisters,All Year,No,1.0.0,Active,outdoorsy; comfy; sporty,No,For sale,BottomsTexPantsHalfJersey3,11907,omNsW8d3EgoAs3tLL
athletic shorts,Berry red,No,560,140,Red,White,1x1,Able Sisters,All Year,No,1.0.0,Active,outdoorsy; comfy; sporty,No,For sale,BottomsTexPantsHalfJersey4,11908,QWxKgGJSnKgHEyz5Y
athletic shorts,Navy blue,No,560,140,Blue,White,1x1,Able Sisters,All Year,No,1.0.0,Active,outdoorsy; comfy; sporty,No,For sale,BottomsTexPantsHalfJersey5,11909,wkX3PL2R5dYC8PNJ2
basketball shorts,Purple,No,980,245,Purple,Yellow,1x1,Able Sisters,All Year,No,1.0.0,Active,sporty; work,No,For sale,BottomsTexPantsHalfBasketball0,5720,yTsGx7eQh4JWNdXB2
basketball shorts,Red,No,980,245,Red,Black,1x1,Able Sisters,All Year,No,1.0.0,Active,sporty; work,No,For sale,BottomsTexPantsHalfBasketball1,11307,TpYJQMq2Z8tEkK2Wd
basketball shorts,Green,No,980,245,Green,Orange,1x1,Able Sisters,All Year,No,1.0.0,Active,sporty; work,No,For sale,BottomsTexPantsHalfBasketball2,11308,KCggjKmE8js3MG6bq
basketball shorts,Orange,No,980,245,Orange,Blue,1x1,Able Sisters,All Year,No,1.0.0,Active,sporty; work,No,For sale,BottomsTexPantsHalfBasketball3,11309,iHFbTwYkKaqut6RnX
basketball shorts,Blue,No,980,245,Blue,Red,1x1,Able Sisters,All Year,No,1.0.0,Active,sporty; work,No,For sale,BottomsTexPantsHalfBasketball4,11310,4iB4fmJjkKNNzWJBS
basketball shorts,Yellow,No,980,245,Yellow,Green,1x1,Able Sisters,All Year,No,1.0.0,Active,sporty; work,No,For sale,BottomsTexPantsHalfBasketball5,11311,zjahPrxJ4ZBRcnq74
basketball shorts,Light blue,No,980,245,Light blue,Blue,1x1,Able Sisters,All Year,No,1.0.0,Active,sporty; work,No,For sale,BottomsTexPantsHalfBasketball6,11312,iDr7MMuWGDqgsh5Be
basketball shorts,Black,No,980,245,Black,Red,1x1,Able Sisters,All Year,No,1.0.0,Active,sporty; work,No,For sale,BottomsTexPantsHalfBasketball7,11313,gRj6pG26jHFQZB8TA
bell-bottoms,Orange,No,1320,330,Orange,Orange,1x1,Able Sisters,All Year,No,1.0.0,Gorgeous,everyday,No,For sale,BottomsTexPantsWideBellbottoms0,4364,sAGeX7YksW4qTsRz9
bell-bottoms,Brown,No,1320,330,Brown,Brown,1x1,Able Sisters,All Year,No,1.0.0,Gorgeous,everyday,No,For sale,BottomsTexPantsWideBellbottoms1,9270,AhZR3qCS8owvTgWS9
bell-bottoms,Beige,No,1320,330,Beige,Beige,1x1,Able Sisters,All Year,No,1.0.0,Gorgeous,everyday,No,For sale,BottomsTexPantsWideBellbottoms2,9271,h5fKoKik2BmT6JPAb
bell-bottoms,Green,No,1320,330,Green,Green,1x1,Able Sisters,All Year,Yes,1.0.0,Gorgeous,everyday,No,For sale,BottomsTexPantsWideBellbottoms3,9272,tn3suswYrh2ZcD649
bell-bottoms,Blue,No,1320,330,Blue,Blue,1x1,Able Sisters,All Year,No,1.0.0,Gorgeous,everyday,No,For sale,BottomsTexPantsWideBellbottoms4,9273,mRdLrYzxuYuP7yqB9
belted wraparound skirt,Yellow,No,1040,260,Yellow,Black,1x1,Able Sisters,All Year,No,1.0.0,Simple,everyday; comfy,No,For sale,BottomsTexSkirtLongWrap0,4545,6j99icX2C8n2NQSxe
belted wraparound skirt,Red,No,1040,260,Red,Black,1x1,Able Sisters,All Year,No,1.0.0,Simple,everyday; comfy,No,For sale,BottomsTexSkirtLongWrap1,8721,TuKyTJdQckfqf2nae
belted wraparound skirt,Green,No,1040,260,Green,Black,1x1,Able Sisters,All Year,No,1.0.0,Simple,everyday; comfy,No,For sale,BottomsTexSkirtLongWrap2,8722,FCtNFz4XG85wdDcbu
belted wraparound skirt,Blue,No,1040,260,Blue,Black,1x1,Able Sisters,All Year,No,1.0.0,Simple,everyday; comfy,No,For sale,BottomsTexSkirtLongWrap3,8723,Z3y37JrC5nnCjyFgC
boa shorts,Purple,No,1200,300,Purple,Black,1x1,Able Sisters,Winter,No,1.0.0,Active,everyday; outdoorsy,No,For sale,BottomsTexPantsHalfBoa0,5419,hHHSAxKeTKy94FrLh
boa shorts,Avocado,No,1200,300,Green,Black,1x1,Able Sisters,Winter,No,1.0.0,Active,everyday; outdoorsy,No,For sale,BottomsTexPantsHalfBoa1,9114,diDTCzmh2EfcQ8Est
boa shorts,Beige,No,1200,300,Beige,Black,1x1,Able Sisters,Winter,No,1.0.0,Active,everyday; outdoorsy,No,For sale,BottomsTexPantsHalfBoa2,9115,rxrscQDTFaB6T3CS3
boa shorts,Blue,No,1200,300,Blue,Black,1x1,Able Sisters,Winter,No,1.0.0,Active,everyday; outdoorsy,No,For sale,BottomsTexPantsHalfBoa3,9116,uNMeoCpWFsgQnhyGJ
boa shorts,Red,No,1200,300,Red,Black,1x1,Able Sisters,Winter,No,1.0.0,Active,everyday; outdoorsy,No,For sale,BottomsTexPantsHalfBoa4,9117,Ydd3mZGaYrNupaAop
boa shorts,Orange,No,1200,300,Orange,Black,1x1,Able Sisters,Winter,Yes,1.0.0,Active,everyday; outdoorsy,No,For sale,BottomsTexPantsHalfBoa5,9118,nmpe6DS922LwufDP5
boa shorts,Peacock blue,No,1200,300,Light blue,Black,1x1,Able Sisters,Winter,No,1.0.0,Active,everyday; outdoorsy,No,For sale,BottomsTexPantsHalfBoa6,9119,y3bqMB4hjKdxHjeRQ
boa shorts,Black,No,1200,300,Black,Black,1x1,Able Sisters,Winter,No,1.0.0,Active,everyday; outdoorsy,No,For sale,BottomsTexPantsHalfBoa7,9120,3Z3cYyfhRkhmDKKKP
boa skirt,Green,No,1300,325,Green,Black,1x1,Able Sisters,Winter,No,1.0.0,Active,everyday; outdoorsy,No,For sale,BottomsTexSkirtBoxBoa0,5418,nFzxYepHxpSzdLHrw
boa skirt,Blue,No,1300,325,Blue,Black,1x1,Able Sisters,Winter,No,1.0.0,Active,everyday; outdoorsy,No,For sale,BottomsTexSkirtBoxBoa1,9107,MYjHWe4KXX2bDwP6k
boa skirt,Purple,No,1300,325,Purple,Black,1x1,Able Sisters,Winter,No,1.0.0,Active,everyday; outdoorsy,No,For sale,BottomsTexSkirtBoxBoa2,9108,eSPxEhawpKLm2ceMk
boa skirt,Red,No,1300,325,Red,Black,1x1,Able Sisters,Winter,No,1.0.0,Active,everyday; outdoorsy,No,For sale,BottomsTexSkirtBoxBoa3,9109,ef7PeMEWM8geRb2JX
